#TOD, VSZ_CPL_N_0, RSS_CPL_N_0, VSZ_ATM_N_0, RSS_ATM_N_0, VSZ_LND_N_0, RSS_LND_N_0, VSZ_ICE_N_0, RSS_ICE_N_0, VSZ_OCN_N_0, RSS_OCN_N_0, VSZ_GLC_N_0, RSS_GLC_N_0, VSZ_ROF_N_0, RSS_ROF_N_0, VSZ_WAV_N_0, RSS_WAV_N_0, VSZ_IAC_N_0, RSS_IAC_N_0
20160110.00000,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258
20160112.00000,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258
20160112.00000,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258
20160112.00000,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258
20160114.00000,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258
20160116.00000,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258
20160116.00000,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258
20160116.00000,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258
20160118.00000,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258
20160120.00000,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258
20160120.00000,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258
20160120.00000,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258
20160122.00000,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258
20160124.00000,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258
20160124.00000,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258
20160124.00000,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258
20160126.00000,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258
20160128.00000,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258
20160128.00000,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258
20160128.00000,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258
20160130.00000,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258
20160132.00000,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258,   129233.914,      230.258
20160200.00000,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273
20160202.00000,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273
20160204.00000,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273
20160204.00000,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273
20160204.00000,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273
20160206.00000,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273
20160208.00000,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273
20160208.00000,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273
20160208.00000,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273
20160210.00000,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273
20160212.00000,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273
20160212.00000,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273
20160212.00000,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273
20160214.00000,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273
20160216.00000,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273
20160216.00000,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273
20160216.00000,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273
20160218.00000,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273
20160220.00000,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273
20160220.00000,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273
20160220.00000,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273
20160222.00000,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273
20160224.00000,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273
20160224.00000,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273
20160224.00000,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273
20160226.00000,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273
20160228.00000,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273
20160228.00000,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273,   129233.914,      230.273
20160300.00000,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285
20160302.00000,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285
20160304.00000,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285
20160304.00000,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285
20160304.00000,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285
20160306.00000,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285
20160308.00000,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285
20160308.00000,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285
20160308.00000,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285
20160310.00000,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285
20160312.00000,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285
20160312.00000,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285
20160312.00000,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285
20160314.00000,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285
20160316.00000,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285
20160316.00000,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285
20160316.00000,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285
20160318.00000,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285
20160320.00000,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285
20160320.00000,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285
20160320.00000,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285
20160322.00000,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285
20160324.00000,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285
20160324.00000,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285
20160324.00000,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285
20160326.00000,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285
20160328.00000,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285
20160328.00000,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285
20160328.00000,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285
20160330.00000,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285
20160332.00000,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285,   129233.914,      230.285
20160400.00000,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305
20160402.00000,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305
20160404.00000,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305
20160404.00000,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305
20160404.00000,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305
20160406.00000,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305
20160408.00000,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305
20160408.00000,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305
20160408.00000,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305
20160410.00000,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305
20160412.00000,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305
20160412.00000,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305
20160412.00000,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305
20160414.00000,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305
20160416.00000,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305
20160416.00000,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305
20160416.00000,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305
20160418.00000,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305
20160420.00000,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305
20160420.00000,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305
20160420.00000,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305
20160422.00000,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305
20160424.00000,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305
20160424.00000,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305
20160424.00000,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305
20160426.00000,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305
20160428.00000,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305
20160428.00000,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305
20160428.00000,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305
20160430.00000,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305,   129233.914,      230.305
20160500.00000,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316
20160502.00000,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316
20160504.00000,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316
20160504.00000,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316
20160504.00000,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316
20160506.00000,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316
20160508.00000,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316
20160508.00000,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316
20160508.00000,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316
20160510.00000,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316
20160512.00000,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316
20160512.00000,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316
20160512.00000,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316
20160514.00000,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316
20160516.00000,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316
20160516.00000,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316
20160516.00000,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316
20160518.00000,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316,   129233.914,      230.316
