observed_Q	basin_ppt	basin_tmin	basin_tmax	model_Q	basin_soil_moist	basin_snowmelt	basin_actet	basin_potet
1.2372685185185186e-06	2.348703e-05	284.998	284.998	5.0566973e-06	0.9260038	0.0	2.0265323e-05	2.0265323e-05
7.222222222222222e-07	0.0	283.9868	283.9868	5.1267402e-06	0.924615	0.0	2.6461837e-05	2.6461837e-05
3.090277777777778e-07	5.868034e-06	291.48923	291.48923	5.082309e-06	0.9266042	0.0	1.6506314e-05	1.6506314e-05
1.0300925925925925e-07	0.0	289.8637	289.8637	5.026694e-06	0.90366894	0.0	3.7802743e-05	3.7802743e-05
8.217592592592593e-08	0.0	287.2219	287.2219	4.671504e-06	0.75285923	0.0	4.0295792e-05	4.0295792e-05
2.0833333333333335e-08	0.0	294.32944	294.32944	4.3453706e-06	0.6179601	0.0	4.8586342e-05	4.8586342e-05
0.0	1.1736068e-05	293.31903	293.31903	4.4495287e-06	0.63422763	0.0	4.039532e-05	4.039532e-05
0.0	0.0	287.7142	287.7142	4.381295e-06	0.59204787	0.0	1.2452015e-05	1.2452015e-05
0.0	0.0	285.4057	285.4057	4.2653196e-06	0.54607564	0.0	2.8576902e-05	2.8576902e-05
0.0	0.0	285.82495	285.82495	4.2586566e-06	0.53706783	0.0	2.6938284e-05	2.6938284e-05
0.0	0.0	286.69458	286.69458	4.215771e-06	0.51203626	0.0	3.5148783e-05	3.5148783e-05
0.0	0.0	286.35654	286.35654	4.041415e-06	0.47737345	0.0	3.4048408e-05	3.4048408e-05
0.0	0.0	287.34796	287.34796	3.6633028e-06	0.43029886	0.0	3.1533044e-05	3.1533044e-05
0.0	0.0	291.146	291.146	3.3527506e-06	0.40117684	0.0	4.51485e-05	4.51485e-05
0.0	0.00014686468	287.42355	287.42355	3.2522594e-06	0.40925857	0.0	8.700814e-07	8.700814e-07
0.0	5.868034e-06	288.0229	288.0229	3.6463114e-06	0.43655142	0.0	1.2460774e-05	1.2460774e-05
1.03125e-06	1.7618995e-05	288.25046	288.25046	3.7061927e-06	0.44343027	0.0	2.322249e-05	2.322249e-05
2.5775462962962965e-06	9.995019e-05	289.37384	289.37384	3.7056575e-06	0.4500869	0.0	5.807734e-07	5.807734e-07
1.7523148148148149e-06	0.0	288.46774	288.46774	3.694375e-06	0.4437573	0.0	1.0073124e-05	1.0073124e-05
2.371527777777778e-06	0.0	288.10205	288.10205	3.6905444e-06	0.440069	0.0	1.6924629e-05	1.6924629e-05
2.350462962962963e-05	0.00012936482	287.0541	287.0541	3.6894003e-06	0.44786358	0.0	7.8433195e-06	7.8433195e-06
3.432986111111111e-05	0.0003290567	287.2246	287.2246	4.1911285e-06	0.59689784	0.0	1.6605514e-07	1.6605514e-07
2.5670138888888888e-05	4.6959165e-05	285.95	285.95	5.2823243e-06	0.92857987	0.0	7.5712637e-06	7.5712637e-06
1.6495370370370373e-05	0.0	287.526	287.526	5.3355125e-06	0.92667896	0.0	4.0516974e-05	4.0516974e-05
8.453703703703704e-06	0.0	290.9354	290.9354	5.1240595e-06	0.9248929	0.0	3.7416816e-05	3.7416816e-05
6.804166666666666e-05	0.00010583312	289.60614	289.60614	5.34206e-06	0.92752504	0.0	1.740906e-05	1.740906e-05
7.546412037037038e-05	0.00061142235	289.20706	289.20706	0.00016971378	0.92857987	0.0	9.0400704e-07	9.0400704e-07
4.577314814814815e-05	0.0	289.5915	289.5915	0.0005594847	0.92857987	0.0	3.1135885e-05	3.1135885e-05
2.6804398148148148e-05	0.0	290.4384	290.4384	0.00034804965	0.92857987	0.0	4.085956e-05	4.085956e-05
1.7113425925925924e-05	0.0	295.2081	295.2081	0.00015674306	0.92857987	0.0	2.3187435e-05	2.3187435e-05
9.381944444444445e-06	5.868034e-06	297.10422	297.10422	6.1875166e-05	0.92857987	0.0	3.4294026e-05	3.4294026e-05
2.5979166666666667e-05	1.7618995e-05	294.13202	294.13202	3.0523977e-05	0.92857987	0.0	4.346832e-05	4.346832e-05
3.711805555555556e-06	0.0	291.51993	291.51993	1.0687772e-05	0.9252275	0.0	4.7980615e-05	4.7980615e-05
1.2372685185185186e-06	0.0	295.3243	295.3243	4.972122e-06	0.9194037	0.0	5.1115632e-05	5.1115632e-05
3.090277777777778e-07	2.348703e-05	295.0285	295.0285	4.7848557e-06	0.832237	0.0	4.506383e-05	4.506383e-05
1.0300925925925925e-07	0.0	291.63718	291.63718	4.5296683e-06	0.6861107	0.0	4.8660713e-05	4.8660713e-05
1.0300925925925925e-07	0.0	294.6966	294.6966	4.407798e-06	0.6153511	0.0	5.2421336e-05	5.2421336e-05
3.125e-08	0.0	293.19534	293.19534	4.247205e-06	0.55356765	0.0	4.3446802e-05	4.3446802e-05
0.0	1.7618995e-05	294.45004	294.45004	4.273557e-06	0.55515087	0.0	2.8302617e-05	2.8302617e-05
0.0	0.0	295.63696	295.63696	4.360977e-06	0.54906	0.0	4.8570706e-05	4.8570706e-05
