observed_Q	basin_ppt	basin_tmin	basin_tmax	model_Q	basin_soil_moist	basin_snowmelt	basin_actet	basin_potet
7.222222222222222e-07	0.0	284.61523	284.61523	7.5201833e-06	0.11829586	1.1286193e-12	3.5243318e-07	3.5243318e-07
5.150462962962963e-07	0.0	284.12878	284.12878	7.514406e-06	0.09692254	1.4140143e-06	3.4087657e-07	3.4087657e-07
4.12037037037037e-07	0.0	289.39447	289.39447	7.5084263e-06	0.079382114	0.0	3.6382983e-07	3.6382983e-07
1.5462962962962964e-06	2.9374999e-06	289.33752	289.33752	8.548829e-06	0.08027596	0.0	3.7357398e-07	3.7357398e-07
2.2685185185185184e-06	0.00012935417	288.55524	288.55524	5.5916702e-05	0.16594377	0.0	1.5907102e-07	1.5907102e-07
2.474537037037037e-06	4.9979164e-05	288.0719	288.0719	2.6147885e-05	0.25099203	0.0	3.694109e-07	3.694109e-07
2.1655092592592595e-06	4.114583e-05	287.6016	287.6016	2.2865244e-05	0.2570731	0.0	3.0796164e-07	3.0796164e-07
1.340277777777778e-06	0.0	283.18097	283.18097	7.4785003e-06	0.22221339	0.0	3.0611147e-07	3.0611147e-07
6.180555555555556e-07	0.0	282.49695	282.49695	7.4724376e-06	0.19713116	0.0	5.1462814e-07	5.1462814e-07
4.12037037037037e-07	0.0	282.83487	282.83487	7.4663544e-06	0.16545475	0.0	5.517033e-07	5.517033e-07
1.340277777777778e-06	1.1749999e-05	282.05637	282.05637	1.1792612e-05	0.15410547	0.0	4.4047627e-07	4.4047627e-07
1.340277777777778e-06	0.00013225	283.63556	283.63556	5.685765e-05	0.25935814	0.0	4.1764923e-07	4.1764923e-07
1.1342592592592592e-06	2.9374999e-06	284.99622	284.99622	8.546735e-06	0.23473747	0.0	5.4349374e-07	5.4349374e-07
1.9583333333333334e-06	2.05625e-05	286.62906	286.62906	1.5078367e-05	0.2216055	0.0	1.7335614e-07	1.7335614e-07
1.855324074074074e-06	7.347917e-05	289.30862	289.30862	3.480626e-05	0.2524451	0.0	4.8847517e-07	4.8847517e-07
1.2372685185185186e-06	1.7625e-05	284.91516	284.91516	1.4004348e-05	0.23611216	0.0	4.896115e-07	4.896115e-07
7.222222222222222e-07	0.0	283.7469	283.7469	7.4234817e-06	0.2007547	0.0	6.41371e-07	6.41371e-07
3.090277777777778e-07	2.9374999e-06	291.81842	291.81842	8.44945e-06	0.19045119	0.0	5.62552e-07	5.62552e-07
1.0300925925925925e-07	0.0	289.70114	289.70114	7.411262e-06	0.1775928	0.0	6.1083335e-07	6.1083335e-07
8.217592592592593e-08	0.0	287.07947	287.07947	7.405181e-06	0.14744382	0.0	5.2576564e-07	5.2576564e-07
2.0833333333333335e-08	0.0	294.4881	294.4881	7.3991264e-06	0.10955697	0.0	3.7068492e-07	3.7068492e-07
0.0	2.05625e-05	293.64032	293.64032	1.5026766e-05	0.10698613	0.0	5.333079e-07	5.333079e-07
0.0	0.0	287.68018	287.68018	7.3871197e-06	0.10724324	0.0	5.413611e-07	5.413611e-07
0.0	0.0	285.21616	285.21616	7.3811784e-06	0.12432817	0.0	7.588061e-07	7.588061e-07
0.0	0.0	285.73422	285.73422	7.3752867e-06	0.11421534	0.0	7.4555754e-07	7.4555754e-07
0.0	0.0	286.45657	286.45657	7.3694505e-06	0.106002755	0.0	7.581498e-07	7.581498e-07
0.0	0.0	286.16016	286.16016	7.3636747e-06	0.09321882	0.0	7.136674e-07	7.136674e-07
0.0	0.0	287.23547	287.23547	7.357966e-06	0.088338	0.0	7.9297524e-07	7.9297524e-07
0.0	0.0	291.42105	291.42105	7.3523292e-06	0.078524396	0.0	6.735366e-07	6.735366e-07
0.0	0.000161625	287.56052	287.56052	6.778523e-05	0.16843222	0.0	3.183909e-07	3.183909e-07
0.0	2.9374999e-06	287.89444	287.89444	8.440497e-06	0.23747051	0.0	6.594358e-07	6.594358e-07
1.03125e-06	3.2333333e-05	288.17734	288.17734	1.9348607e-05	0.20495859	0.0	7.244632e-07	7.244632e-07
2.5775462962962965e-06	8.81875e-05	289.48196	289.48196	4.0304138e-05	0.2550562	0.0	2.5406592e-07	2.5406592e-07
1.7523148148148149e-06	0.0	288.3423	288.3423	7.3253887e-06	0.24065986	0.0	5.984406e-07	5.984406e-07
2.371527777777778e-06	0.0	287.91223	287.91223	7.3203046e-06	0.21359958	0.0	7.2725106e-07	7.2725106e-07
2.350462962962963e-05	0.00012639583	287.1221	287.1221	5.4461816e-05	0.23976317	0.0	4.6576113e-07	4.6576113e-07
3.432986111111111e-05	0.0003085625	287.26074	287.26074	0.0001228012	0.33588052	0.0	3.476507e-07	3.476507e-07
2.5670138888888888e-05	5.2875e-05	285.7808	285.7808	2.7031481e-05	0.29099035	0.0	5.988232e-07	5.988232e-07
1.6495370370370373e-05	0.0	287.3731	287.3731	7.301008e-06	0.23881514	0.0	7.727951e-07	7.727951e-07
8.453703703703704e-06	0.0	290.76398	290.76398	7.2965004e-06	0.2058203	0.0	8.184695e-07	8.184695e-07
6.804166666666666e-05	5.5854165e-05	289.50323	289.50323	2.8115473e-05	0.20410374	0.0	7.590296e-07	7.590296e-07
7.546412037037038e-05	0.00075841666	289.26407	289.26407	0.0002912671	0.35165277	0.0	4.2558617e-07	4.2558617e-07
4.577314814814815e-05	0.0	289.3912	289.3912	7.283457e-06	0.2752514	0.0	8.292929e-07	8.292929e-07
2.6804398148148148e-05	0.0	290.1721	290.1721	7.2795156e-06	0.22264232	0.0	6.868955e-07	6.868955e-07
1.7113425925925924e-05	0.0	295.3477	295.3477	7.2756807e-06	0.20172663	0.0	9.417644e-07	9.417644e-07
9.381944444444445e-06	1.46875e-05	297.2472	297.2472	1.2666529e-05	0.1953429	0.0	6.1642277e-07	6.1642277e-07
2.5979166666666667e-05	2.3499999e-05	293.88672	293.88672	1.6055401e-05	0.20716323	0.0	7.389221e-07	7.389221e-07
3.711805555555556e-06	0.0	291.32104	291.32104	7.2648904e-06	0.15753587	0.0	6.4069286e-07	6.4069286e-07
1.2372685185185186e-06	0.0	295.16684	295.16684	7.2615444e-06	0.12482275	0.0	5.412005e-07	5.412005e-07
3.090277777777778e-07	1.7625e-05	294.83087	294.83087	1.3754848e-05	0.12963279	0.0	7.209465e-07	7.209465e-07
1.0300925925925925e-07	0.0	291.47195	291.47195	7.2552366e-06	0.09868862	0.0	7.863601e-07	7.863601e-07
1.0300925925925925e-07	0.0	294.53806	294.53806	7.2522744e-06	0.074629195	0.0	7.133618e-07	7.133618e-07
3.125e-08	5.879167e-05	293.08862	293.08862	2.916698e-05	0.16320685	0.0	9.251134e-07	9.251134e-07
0.0	2.64375e-05	294.81622	294.81622	1.7053042e-05	0.16030678	0.0	8.986433e-07	8.986433e-07
0.0	0.0	295.4956	295.4956	7.2441426e-06	0.14149292	0.0	7.665636e-07	7.665636e-07
0.0	2.9374999e-06	293.43216	293.43216	8.232441e-06	0.09756537	0.0	9.826529e-07	9.826529e-07
0.0	0.0	289.67288	289.67288	7.2393314e-06	0.085368276	0.0	1.1732859e-06	1.1732859e-06
0.0	0.0	286.93515	286.93515	7.237102e-06	0.085496895	0.0	1.138572e-06	1.138572e-06
0.0	0.0	287.95953	287.95953	7.2349867e-06	0.07387079	0.0	1.0446597e-06	1.0446597e-06
0.0	2.3499999e-05	293.15594	293.15594	1.5891777e-05	0.12180617	0.0	9.1460606e-07	9.1460606e-07
0.0	0.0	296.77933	296.77933	7.231087e-06	0.13120174	0.0	1.0084101e-06	1.0084101e-06
0.0	2.9374999e-06	297.8422	297.8422	8.215122e-06	0.12852581	0.0	7.8285007e-07	7.8285007e-07
1.9587962962962964e-05	0.0	299.16245	299.16245	7.22761e-06	0.11642976	0.0	5.082807e-07	5.082807e-07
6.886574074074074e-05	0.0009142708	292.47205	292.47205	0.0003495656	0.22303341	0.0	4.0741813e-07	4.0741813e-07
3.371180555555555e-05	0.0	299.05695	299.05695	7.224221e-06	0.28368253	0.0	7.140644e-07	7.140644e-07
1.6495370370370373e-05	0.0	296.22275	296.22275	7.222919e-06	0.21800625	0.0	9.931333e-07	9.931333e-07
