observed_Q	basin_ppt	basin_tmin	basin_tmax	model_Q	basin_soil_moist	basin_snowmelt	basin_actet	basin_potet
7.536111111111111e-05	0.0003498125	288.72635	288.72635	7.439024e-05	0.33699492	0.0	1.8728237e-07	1.8728237e-07
6.546412037037036e-05	0.00012929167	280.1172	280.1172	2.3473798e-05	0.33753487	0.0	1.562689e-07	1.562689e-07
3.412384259259259e-05	0.0	278.88208	278.88208	1.1724559e-05	0.2606721	0.0	4.6677707e-07	4.6677707e-07
2.5258101851851854e-05	0.0	280.82474	280.82474	1.17099935e-05	0.23487957	3.2892105e-13	5.0296376e-07	5.0296376e-07
1.7731481481481482e-05	0.0	284.8341	284.8341	1.1695884e-05	0.20298588	0.0	5.0725674e-07	5.0725674e-07
1.1134259259259259e-05	0.0	284.55536	284.55536	1.1681548e-05	0.18407373	0.0	3.9230673e-07	3.9230673e-07
7.0104166666666665e-06	0.0	288.01746	288.01746	1.1667029e-05	0.16275659	0.0	3.5808264e-07	3.5808264e-07
1.0825231481481482e-05	0.0	287.50516	287.50516	1.1652358e-05	0.15318145	0.0	5.792577e-07	5.792577e-07
2.2165509259259263e-05	0.00024977082	286.90817	286.90817	3.4172666e-05	0.28908908	0.0	2.1436894e-07	2.1436894e-07
1.4020833333333333e-05	5.8749997e-06	288.62668	288.62668	1.2152533e-05	0.28068405	0.0	5.078068e-07	5.078068e-07
9.89699074074074e-06	0.0	290.69345	290.69345	1.160754e-05	0.22499327	0.0	4.0279863e-07	4.0279863e-07
7.319444444444445e-06	2.9374999e-06	289.7352	289.7352	1.1842193e-05	0.20113909	0.0	4.8044257e-07	4.8044257e-07
4.4328703703703705e-06	4.4083332e-05	287.98795	287.98795	1.5528762e-05	0.23425281	0.0	3.7172492e-07	3.7172492e-07
3.6087962962962966e-06	0.0	281.80832	281.80832	1.1561728e-05	0.22105396	0.0	7.20862e-07	7.20862e-07
1.9583333333333334e-06	0.0	280.9367	280.9367	1.1546236e-05	0.19533019	0.0	7.302801e-07	7.302801e-07
9.282407407407407e-07	0.0	283.02737	283.02737	1.153064e-05	0.17782736	6.071671e-15	6.99895e-07	6.99895e-07
4.53587962962963e-06	2.9374999e-06	289.3976	289.3976	1.1762118e-05	0.16197133	0.0	8.2658863e-07	8.2658863e-07
6.495370370370371e-06	0.000141125	288.92926	288.92926	2.4144127e-05	0.28102675	0.0	2.7272475e-07	2.7272475e-07
4.4328703703703705e-06	8.8125e-06	289.3693	289.3693	1.2254203e-05	0.2523843	0.0	4.3349846e-07	4.3349846e-07
3.670138888888889e-05	0.0	288.46854	288.46854	1.14672575e-05	0.2209583	0.0	7.504829e-07	7.504829e-07
4.113425925925926e-05	0.00031752084	285.83725	285.83725	3.977276e-05	0.2548975	0.0	5.5148365e-07	5.5148365e-07
3.2886574074074075e-05	0.00019989583	290.0451	290.0451	2.9248007e-05	0.3271037	0.0	6.4296006e-07	6.4296006e-07
2.8041666666666666e-05	2.9374999e-06	290.24673	290.24673	1.167963e-05	0.28331536	0.0	9.0329223e-07	9.0329223e-07
1.5258101851851853e-05	2.9374999e-06	289.92554	289.92554	1.1646277e-05	0.23667173	0.0	7.55436e-07	7.55436e-07
9.89699074074074e-06	0.0	291.52722	291.52722	1.13865935e-05	0.2097539	0.0	1.0132915e-06	1.0132915e-06
3.6087962962962966e-06	0.0	289.64267	289.64267	1.1370526e-05	0.18591367	0.0	7.211769e-07	7.211769e-07
2.9895833333333334e-06	0.0	291.79385	291.79385	1.1354521e-05	0.15734378	0.0	7.1744864e-07	7.1744864e-07
1.443287037037037e-06	0.0	291.25806	291.25806	1.1338616e-05	0.13532561	0.0	8.1222305e-07	8.1222305e-07
1.1342592592592592e-06	2.64375e-05	290.31497	290.31497	1.3639022e-05	0.13942476	0.0	8.11267e-07	8.11267e-07
5.150462962962963e-07	0.0	287.08148	287.08148	1.1307272e-05	0.19302237	0.0	1.2307914e-06	1.2307914e-06
2.060185185185185e-07	0.0	285.4046	285.4046	1.1291917e-05	0.16698565	0.0	1.0561096e-06	1.0561096e-06
2.060185185185185e-07	0.0	288.5438	288.5438	1.127683e-05	0.15656239	0.0	9.101492e-07	9.101492e-07
9.25925925925926e-08	0.0	288.49274	288.49274	1.1262058e-05	0.13375902	0.0	1.1507174e-06	1.1507174e-06
1.0300925925925925e-07	0.0	286.7434	286.7434	1.1247647e-05	0.12198001	0.0	1.1918107e-06	1.1918107e-06
1.0300925925925925e-07	4.0520834e-05	291.59772	291.59772	1.4792129e-05	0.18018356	0.0	9.0009354e-07	9.0009354e-07
6.13425925925926e-08	0.0	290.5825	290.5825	1.1220111e-05	0.18307446	0.0	9.180656e-07	9.180656e-07
6.13425925925926e-08	6.48125e-05	289.71887	289.71887	1.6876376e-05	0.22292684	0.0	1.0478731e-06	1.0478731e-06
6.13425925925926e-08	0.0	290.59616	290.59616	1.1194665e-05	0.20212653	0.0	9.664204e-07	9.664204e-07
1.0300925925925925e-07	4.6458335e-06	289.52118	289.52118	1.15600515e-05	0.17673609	0.0	1.0311871e-06	1.0311871e-06
6.13425925925926e-08	0.0001446875	291.33862	291.33862	2.3822344e-05	0.2760562	0.0	9.2209496e-07	9.2209496e-07
5.208333333333333e-08	5.8125e-06	290.78775	290.78775	1.166042e-05	0.23121516	0.0	8.7094253e-07	8.7094253e-07
3.090277777777778e-07	0.0	292.19772	292.19772	1.115209e-05	0.18141526	0.0	8.507253e-07	8.507253e-07
4.12037037037037e-07	8.68125e-05	292.3093	292.3093	1.8722852e-05	0.2576241	0.0	1.1922092e-06	1.1922092e-06
1.0300925925925925e-07	0.0	292.64996	292.64996	1.1136136e-05	0.20488444	0.0	1.2092044e-06	1.2092044e-06
1.0300925925925925e-07	0.0	290.08298	290.08298	1.1129779e-05	0.18063486	0.0	1.4137306e-06	1.4137306e-06
4.166666666666667e-08	0.0	289.7874	289.7874	1.1124562e-05	0.16505326	0.0	1.3862186e-06	1.3862186e-06
0.0	0.0	291.40332	291.40332	1.1120541e-05	0.15182881	0.0	1.3873371e-06	1.3873371e-06
0.0	0.0	293.94345	293.94345	1.1117762e-05	0.13765034	0.0	1.3618668e-06	1.3618668e-06
6.180555555555556e-07	0.0	292.08084	292.08084	1.1116259e-05	0.122966126	0.0	1.1114936e-06	1.1114936e-06
